"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000119408.17",603.766599791793,-1.61411554798997,0.0987791487125139,1.76601539300979e-60,1.46710848546259e-59
"ENSG00000183617.5",294.530909617903,-2.070267098207,0.126898473973352,1.87691606189718e-60,1.55869347503916e-59
"ENSG00000164344.17",106.730650155088,-7.45777682981848,0.472333521019844,1.92782119220902e-60,1.6004082885759e-59
"ENSG00000221914.11",1464.16495973975,-1.29779647535873,0.079415160348554,2.1756536387121e-60,1.80551885300668e-59
"ENSG00000126883.19",1295.74015084052,1.70573260713222,0.104589367577448,2.18018634419187e-60,1.80864847575624e-59
"ENSG00000159884.12",272.022142495023,-2.36951630779846,0.145751370038332,2.19137205160279e-60,1.81729321220733e-59
"ENSG00000233834.7",56.6821709026822,9.27649438797837,0.805932656730743,2.21782691385453e-60,1.83859012324464e-59
"ENSG00000182240.16",549.273371022298,2.56919210475801,0.158045477704133,2.25512441104513e-60,1.86885763735983e-59
"ENSG00000109445.11",709.18763206468,-1.4379072386721,0.0880379319433012,2.37239667054401e-60,1.96535728364461e-59
"ENSG00000170915.9",42.6954314029256,3.54165122101713,0.217967702125838,2.54099878211643e-60,2.10429784079663e-59
"ENSG00000188064.10",86.875302436774,3.87651038406026,0.238480211959201,2.64771053215814e-60,2.19190564131363e-59
"ENSG00000172007.7",232.380180156578,-2.06627100105082,0.12669789613152,2.680797411471e-60,2.21852332124905e-59
"ENSG00000105402.8",1260.62215680135,-1.38889748046094,0.0850937081089881,2.74167560885063e-60,2.26811345823097e-59
"ENSG00000174125.8",43.8717412519534,-4.75858760856813,0.295852498223667,2.84117371409552e-60,2.349607133826e-59
"ENSG00000181481.14",126.529197858951,1.83484426014352,0.112646450701557,3.09301906954403e-60,2.55698906789907e-59
"ENSG00000079387.15",579.17940909075,1.74432306191083,0.107060687784751,3.18503729785776e-60,2.63214408007723e-59
"ENSG00000184898.7",127.674819817991,-2.14118088321016,0.131411939138945,3.21451598821376e-60,2.65558153864574e-59
"ENSG00000133048.13",82.4555893817404,-3.19877782063755,0.197470669333023,3.46814859891215e-60,2.86411673757866e-59
"ENSG00000234076.2",32.8866154431958,-6.26308065140913,0.38407829637803,3.50681180300299e-60,2.89503952496087e-59
"ENSG00000258535.1",30.6306826216644,3.55797299756909,0.218745111536624,3.56715230952045e-60,2.94383024681793e-59
"ENSG00000049246.15",123.317473190659,-2.85897389552068,0.176912017429918,4.1958590846881e-60,3.46147443975086e-59
"ENSG00000185551.15",793.48796449608,1.66040689820821,0.102011224319701,4.5482898983736e-60,3.75091782556498e-59
"ENSG00000184194.6",116.784196503416,12.1418554956362,2.57226602802385,4.566339914942e-60,3.76449633182184e-59
"ENSG00000103888.17",268.508715599639,7.62745195355131,0.471293563978439,4.62304702339917e-60,3.8099233120317e-59
"ENSG00000139800.9",95.2732926597858,6.27084741873949,0.381907854443654,4.8203600381013e-60,3.97115405011946e-59
"ENSG00000215251.5",787.513173532439,-1.35859161668585,0.0835479147620018,5.25123524158201e-60,4.32462164434169e-59
"ENSG00000198185.12",24.3717228172457,-12.6068535848711,3.22450989007111,5.26427388334819e-60,4.3338568112098e-59
"ENSG00000076003.5",2105.00775298908,2.36516817214299,0.144984332892939,5.47436753264918e-60,4.50525652349102e-59
"ENSG00000112183.15",66.9761642771539,-9.02993511492289,0.647672945060535,5.50114723164712e-60,4.52572732590408e-59
"ENSG00000169193.12",132.746879231733,-2.19613562275666,0.134840538751114,6.06457327982865e-60,4.98752354464025e-59
"ENSG00000165861.14",290.224798249114,-2.76686910546212,0.170849810042984,6.18594315524678e-60,5.08557756594899e-59
"ENSG00000203697.12",158.685030014268,3.94152887470078,0.243564799081162,6.21295158047071e-60,5.10601429023391e-59
"ENSG00000197122.13",850.023133650274,2.03546140131061,0.125397926310065,6.21826383550148e-60,5.10861239560691e-59
"ENSG00000105854.13",2087.19754265724,-1.45048494335207,0.089195047289772,6.38828210510775e-60,5.24647608154959e-59
"ENSG00000166352.18",180.870131183634,-1.88417818802772,0.11599650147751,6.7336228590937e-60,5.52818100678653e-59
"ENSG00000130584.12",137.413240763135,3.99445318413096,0.247680529515348,6.83138552756244e-60,5.60650441137303e-59
"ENSG00000116194.13",24.4912241212086,-3.74428447236289,0.23013564296741,7.05181898432032e-60,5.78541460091855e-59
"ENSG00000134864.11",72.0620001865224,-2.71050312575679,0.16690477331621,7.17291698317991e-60,5.88273312387797e-59
"ENSG00000162928.9",847.543911041916,-1.26806759097606,0.0779335945666743,7.42717375504289e-60,6.08915443065321e-59
"ENSG00000164093.18",47.7073147653127,9.94705917507831,1.25464032167046,7.87165363775024e-60,6.45133352485182e-59
"ENSG00000124508.17",293.526010391989,-2.363823269127,0.145946948509489,7.98970296987239e-60,6.54582391298514e-59
"ENSG00000118564.15",585.109193366133,-1.2272104207436,0.0754631925325347,8.30476354374687e-60,6.80160134232869e-59
"ENSG00000144331.20",17.9365515234948,-5.18915872306027,0.319506618608499,8.88133756523577e-60,7.27130811830109e-59
"ENSG00000146426.19",66.9047738194287,2.38341730669943,0.147247926789104,8.98947794627032e-60,7.35730843218009e-59
"ENSG00000185567.7",1183.96351856504,3.15406774721244,0.194969503518869,9.24949106907089e-60,7.56750473239761e-59
"ENSG00000176422.14",769.439059240776,-1.35215221224409,0.0831783986821868,1.04618227418342e-59,8.55643085197326e-59
"ENSG00000127955.17",787.585586584833,-2.86975032136512,0.177011521225931,1.0522863037465e-59,8.60339139424545e-59
"ENSG00000147650.12",208.925417361822,2.1356314626022,0.131929403686502,1.32380243900638e-59,1.08195566857676e-58
"ENSG00000291164.1",31.8510200728051,-9.11853864900549,0.806078352688999,1.36452506260064e-59,1.1148549969669e-58
"ENSG00000254837.2",74.5035273990269,2.28235442399467,0.140867670288929,1.36703408649873e-59,1.11652085929956e-58
"ENSG00000188338.15",92.7584196532986,-9.71605268298712,0.643855930785155,1.38160553983757e-59,1.12803414151537e-58
"ENSG00000111266.9",1243.49294825637,-1.65922097181183,0.102402087914777,1.44584808763353e-59,1.18008034121594e-58
"ENSG00000125863.20",785.488709979139,-1.88466872358516,0.116398930278861,1.45106005051897e-59,1.18392742218743e-58
"ENSG00000099330.9",122.68046425914,-2.41793922513952,0.149724051952823,1.53843957468824e-59,1.2547897781051e-58
"ENSG00000184999.13",69.8969301803142,-8.56505830528626,0.537050453162808,1.56885528182466e-59,1.27915831783788e-58
"ENSG00000165572.8",248.456174492026,-2.00900595383275,0.124543563465393,1.77615335662572e-59,1.44768079523739e-58
"ENSG00000133619.18",27.9497486526464,-7.00179718188879,0.433465849181763,1.8528147358132e-59,1.50964675095366e-58
"ENSG00000171840.13",52.5249483134094,-7.89571153234309,0.492491593902808,1.97129454996406e-59,1.6056315794306e-58
"ENSG00000228262.11",29.4994150141994,-7.03706127164671,0.43557009939707,1.97576702508978e-59,1.60872274984256e-58
"ENSG00000122687.19",1338.89295515177,1.43165442401674,0.0882323796985091,2.00349939480959e-59,1.63074414414402e-58
"ENSG00000280145.3",68.5911831005911,3.25604439117869,0.202311640281748,2.09148280608203e-59,1.70177485876171e-58
"ENSG00000287287.1",32.89048192331,-9.15955098694758,0.808637014057033,2.128575091721e-59,1.73136256861183e-58
"ENSG00000158571.11",36.310935040914,-6.08789455935338,0.38096229858199,2.27480647296713e-59,1.84967232247321e-58
"ENSG00000130052.14",48.0137387977243,-2.7785478871545,0.172869356081597,2.32027523344475e-59,1.8859978463226e-58
"ENSG00000213937.4",113.832284472877,3.74573832655689,0.232532580033702,2.44640998746311e-59,1.98784411947439e-58
"ENSG00000082497.12",39.5673262214929,6.11985034801433,0.377316515369672,2.48834373197269e-59,2.02122612784142e-58
"ENSG00000116729.14",845.832285556207,1.02979140605425,0.0635285578940189,2.53787617726488e-59,2.06075545593908e-58
"ENSG00000170085.18",299.235269256927,1.48258299718477,0.0918205379333885,2.53985083095294e-59,2.06165403574721e-58
"ENSG00000123975.5",1856.31614142424,2.75017629916768,0.170732160530389,2.56028726268477e-59,2.07753272210543e-58
"ENSG00000128245.15",3220.55337399979,-1.13821402989808,0.070195033869133,2.85870062508201e-59,2.31888656237442e-58
"ENSG00000139946.11",51.197768241844,3.16747976004081,0.196967045385213,2.94765764269032e-59,2.39022931620136e-58
"ENSG00000105088.9",45.5328653924956,-5.49147474060466,0.345482386458547,3.18552707235742e-59,2.58223390769833e-58
"ENSG00000213160.10",784.636758031825,1.72911286564048,0.107083332139577,3.43485893401866e-59,2.78339592432198e-58
"ENSG00000213658.13",221.244263567207,3.67601025864386,0.228863662579106,3.79392334740884e-59,3.07331082620421e-58
"ENSG00000189433.7",91.5882471584165,8.01307428243421,0.493500622190553,3.87747211688206e-59,3.13991954476869e-58
"ENSG00000138600.11",1423.87439799771,-1.2276535433494,0.0759225584488018,3.9441277515866e-59,3.19280771056351e-58
"ENSG00000237330.3",95.7749834544591,9.08094735044067,0.607452657766629,4.20836555750984e-59,3.40554992696477e-58
"ENSG00000088247.19",4263.14787434463,1.19403672249212,0.07381479331687,4.42828938009698e-59,3.5822990826527e-58
"ENSG00000088833.18",1688.58653093869,-1.22582766771855,0.0758678671562799,5.00989397738401e-59,4.0514127292083e-58
"ENSG00000243766.8",30.5860942455278,12.3740650686523,2.72476921010975,5.07611785228655e-59,4.10356960890599e-58
"ENSG00000287778.2",38.7298817428195,9.66821923782123,0.968809500415334,5.11102055005022e-59,4.13037934958295e-58
"ENSG00000123700.5",30.4696915404439,12.5455813872268,2.82621566196794,5.30545594443847e-59,4.28605048082851e-58
"ENSG00000167552.15",657.137534291725,2.57776862974522,0.16020348499172,5.39743369317164e-59,4.35887275234681e-58
"ENSG00000135336.16",752.942917669807,1.21369547213452,0.0751188412521736,5.45813020108857e-59,4.40639192406712e-58
"ENSG00000149150.9",472.37104322947,-1.87476602844623,0.116618373444133,5.62615243200363e-59,4.54049427157724e-58
"ENSG00000172831.14",1971.78841975868,-2.0584181100873,0.127903004260132,5.84005759796589e-59,4.71152201118505e-58
"ENSG00000179240.13",203.649220555673,2.47394332531016,0.153510578287673,5.95829048281516e-59,4.80527528887412e-58
"ENSG00000105053.11",425.564218135646,-1.47230317713801,0.0912541860134421,6.66263620234887e-59,5.37149600957189e-58
"ENSG00000123091.5",1174.14650697308,-1.97487542225679,0.122661318085476,7.07372539284868e-59,5.70098580948589e-58
"ENSG00000152779.14",85.805950747723,-9.22100021437875,0.58250571540323,7.09040210865147e-59,5.71248780470085e-58
"ENSG00000162344.4",324.273286642303,3.80957644716112,0.237501119616538,7.2964107234554e-59,5.87646833139333e-58
"ENSG00000173557.15",58.2017336234281,9.52706669701419,0.958912596842111,7.41835963648438e-59,5.97265965173357e-58
"ENSG00000163435.16",1623.92824540913,2.71988735901072,0.169834605998481,8.08776383725077e-59,6.50940287694148e-58
"ENSG00000182400.15",563.130180048221,-2.05646973129441,0.127799263936342,8.21631720772771e-59,6.61062838755897e-58
"ENSG00000056558.11",756.51209775648,-3.39655580951374,0.21254279417104,8.81287585439219e-59,7.08820231688686e-58
"ENSG00000290095.1",25.4003972358403,-5.14321104265561,0.320248127759313,9.52558477115505e-59,7.6588410257178e-58
"ENSG00000239713.9",469.662971795332,2.65102877807227,0.165478826536182,1.03129267565788e-58,8.28908031795277e-58
"ENSG00000158796.17",466.253714638372,-0.784969022733545,0.048660779862703,1.07009682864435e-58,8.59806149429359e-58
"ENSG00000129465.16",50.1199411415741,2.32914057867877,0.145219213831798,1.3881180444785e-58,1.11495406406523e-57
"ENSG00000081913.14",338.787692536204,-2.5495904344274,0.159409192778456,1.44499992558871e-58,1.16024994025211e-57
"ENSG00000173805.16",143.431644398674,3.93891029247066,0.246104287298965,1.46202947469131e-58,1.1735269365797e-57
"ENSG00000099800.8",1074.38126145109,-2.24747890975586,0.140168065229669,1.47368674444124e-58,1.18248425227108e-57
"ENSG00000139998.16",622.974483332544,1.96365659748079,0.122408565691855,1.61964518359344e-58,1.29916220045687e-57
"ENSG00000287151.1",186.285628663875,2.16481770101904,0.134955029293755,1.91087510262652e-58,1.53224829718037e-57
"ENSG00000155008.16",572.167149555365,-2.00100812370064,0.124744622992275,1.94223899413489e-58,1.55687203340188e-57
"ENSG00000171772.17",20.9231399111716,-4.13046602438039,0.258517420523258,1.95329410100888e-58,1.56520540462422e-57
"ENSG00000124762.14",10498.6570388798,-5.26155764937883,0.329253747482654,1.95927792063134e-58,1.56947082269528e-57
"ENSG00000167131.17",105.830891912,1.96669764306907,0.122612256352302,2.16139601093161e-58,1.73079287443144e-57
"ENSG00000141576.16",289.812439983816,3.14566842817428,0.197007423452933,2.32326628372414e-58,1.85978758020668e-57
"ENSG00000145819.18",555.898610289941,3.22002608436868,0.201787237621637,2.43769261242126e-58,1.95072901743994e-57
"ENSG00000167693.17",994.086115591537,2.91874846949562,0.182788154529832,2.52906214326902e-58,2.0231645323268e-57
"ENSG00000130827.6",1030.93569532897,3.05765583923898,0.191623097502387,2.75252995707541e-58,2.20118986567334e-57
"ENSG00000177303.10",351.666014809269,1.52909501382088,0.0953928932264978,2.90396494635946e-58,2.32151031440537e-57
"ENSG00000072840.13",24.4035875487855,-10.03644568585,1.30114164147617,3.00555442489355e-58,2.40191531445649e-57
"ENSG00000233077.2",27.3711484719238,-4.70328957171868,0.293202638686019,3.05619535095534e-58,2.44156393476422e-57
"ENSG00000101405.3",25.1364789076233,-10.1534073980892,1.30623809470037,3.10550294945996e-58,2.48012106767396e-57
"ENSG00000166971.17",514.403657171814,-1.80622354813064,0.112954921671297,3.1407312508453e-58,2.5074120315572e-57
"ENSG00000165355.8",432.582221140931,-1.25575045791335,0.0782525554857098,3.23375600311691e-58,2.58081111660046e-57
"ENSG00000185480.12",267.388819318375,2.54309609646167,0.159303793528839,3.42676996257471e-58,2.7339339395738e-57
"ENSG00000196793.14",112.5986962819,2.95117828230155,0.18523951321897,4.07738872388698e-58,3.25191603697246e-57
"ENSG00000255071.3",36.0747698110654,-3.92732905536835,0.247729639925467,4.09716970807183e-58,3.2665954258615e-57
"ENSG00000198598.7",46.6145702001797,4.96031630078016,0.312321670433821,4.11980912609894e-58,3.28354317295221e-57
"ENSG00000162433.15",2489.44724145899,-2.0571157399654,0.128853498084721,4.39285803804238e-58,3.49999232678781e-57
"ENSG00000164308.17",1142.76534295063,1.93043220914523,0.120835219132303,4.44912480001129e-58,3.54363390761462e-57
"ENSG00000189325.7",60.7362833756212,7.01466078065528,0.43756726029379,4.80448128194925e-58,3.82538501265761e-57
"ENSG00000074842.8",1441.74627064038,-2.50712515566017,0.157294115350801,5.05784312676114e-58,4.02576515092841e-57
"ENSG00000136026.14",1118.01458431741,-2.0026923258336,0.125412265018019,5.08265978728927e-58,4.04416256642906e-57
"ENSG00000223784.2",54.0198034183888,9.18634237195885,0.725122890475062,5.15248479329534e-58,4.09834783407762e-57
"ENSG00000167555.14",43.7596109803953,-3.84732639269236,0.241568294065767,5.22183891333409e-58,4.15212239807827e-57
"ENSG00000165138.18",840.828807516344,1.35048260878408,0.0845319237701694,5.28221626501157e-58,4.198725519086e-57
"ENSG00000223797.8",45.2580051680268,-2.2115093462469,0.138856058477395,5.72857930379241e-58,4.55200692687767e-57
"ENSG00000165006.14",996.136612518061,-1.05774223433757,0.0660150725462777,5.80950750712332e-58,4.61476965891927e-57
"ENSG00000001630.18",2161.62648660525,-2.06911166332693,0.129703184158294,6.01209211120491e-58,4.77409561127475e-57
"ENSG00000187446.12",2046.83225445459,-1.40006172611633,0.0875525617311189,6.44992526716177e-58,5.12005932554676e-57
"ENSG00000067445.22",30.446248186864,-9.54558694169947,0.976195580440072,7.17576125108334e-58,5.69433696874308e-57
"ENSG00000155970.12",36.5680808953661,-8.93269568637523,0.713706306576959,7.67054723864538e-58,6.08494213310175e-57
"ENSG00000135241.17",557.55257888747,-1.69002880645421,0.105896558803345,7.68527824457327e-58,6.09459244029582e-57
"ENSG00000263528.8",301.270100545516,1.87547124936373,0.117719773011965,8.05508749175761e-58,6.38572706998448e-57
"ENSG00000213759.10",21.3248717499745,-12.3916892882151,3.20087180999584,8.34206017640503e-58,6.61102006172158e-57
"ENSG00000154027.19",31.2575779323887,5.71897678371878,0.357913797016816,8.39561445042839e-58,6.65124212181871e-57
"ENSG00000182704.8",1696.17306529719,-2.98134860540569,0.187687228615198,9.40548709429775e-58,7.44880706824495e-57
"ENSG00000105223.21",858.277334735557,-1.23987529066615,0.0777803581831164,9.66168378227859e-58,7.64915505042996e-57
"ENSG00000053770.12",979.60374376955,-1.30970198406816,0.0820272436926557,1.04408791964676e-57,8.26328962996671e-57
"ENSG00000175216.15",3708.80644843291,1.64787008038433,0.103091722516413,1.07422848417735e-57,8.4990009086263e-57
"ENSG00000179010.16",6752.47726584099,-1.69227295487772,0.105979077778842,1.10584896616215e-57,8.74626000510065e-57
"ENSG00000110944.9",306.503836139083,4.21479809276888,0.265673249354904,1.16776497460019e-57,9.23288479085526e-57
"ENSG00000170214.5",47.005623885241,-4.95656106324448,0.310663633525577,1.19562303096408e-57,9.44999754024225e-57
"ENSG00000136122.18",312.136726735823,2.15069691192723,0.135306547305281,1.24894689919562e-57,9.86817624843483e-57
"ENSG00000160271.16",998.145913293675,2.69816133359957,0.169913052931183,1.34353596257593e-57,1.06120128523914e-56
"ENSG00000140105.18",2436.9261466401,1.32141554496343,0.0829011112355331,1.42676747077794e-57,1.12656762627816e-56
"ENSG00000163637.13",123.27051611441,-2.50381259358004,0.15763946496415,1.50972381185567e-57,1.19167332188049e-56
"ENSG00000188522.16",992.324922200076,-1.46144356376739,0.0918237190953671,1.51366860254866e-57,1.19439013219711e-56
"ENSG00000259153.4",136.721135350854,1.81522020772917,0.114197631536166,1.56476162458712e-57,1.23429602608996e-56
